RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30
2496,1442,Randolph County,County,WV,WV,Elkins,54,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95704,96871,97366,98141,98285,97749,97258,96963,97406,98143,98874,99689,100298,100624,101069,101471,102211,102573,102897,103029,103270,103728,103909,104330,104652,105077,104987,104872,104632,104877,105100,105701,105815,106126,106444,106823,107193,107362,107662,107044,106850,106890,,,,99807,97511,95178,92997,93096,93315,93953,94308,94903,95817,97042,98211,98779,99403,99807,100246,100551,100770,101144,103220,105432,107827,108732,109637
3023,1443,San Miguel County,County,NM,NM,Las Vegas,35,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132789,132602,132623,132301,134205,135604,137271,137053,136981,137118,135682,135845,138356,142257,145291,145520,144916,143459,142800,143444,145369,146072,142973,139927,138128,139728,139732,139375,139097,139497,139874,140362,140281,141286,141509,144239,144882,145663,144144,145028,145978,146869,147660,147857,147981,146313,146293,146711,146561,145714,146020,146665,147617,147734,149682,151240,151895,151443,150553,150196,152788,156029,160373,159706,159278,155344,152462,149324,149401,150806,152384,153087,154565,155716,156847,157327,158290,159789,160647,159130,157418,156213,156639,156251,155088,153993,152812,153356,154899,156968,157364,156891,156867,157846,158180,157503,156837,157015,156925,156285,155493,157308,158099,158997,159776,161673,164802,166940,169992,172154,174499,175939,177438,178873,180035,182024,183623,185597,186262,189962,193416,197820,199329,200807
1777,1444,Hocking County,County,OH,OH,Columbus,39,73,85243,84834,84897,85097,85557,86175,86721,87674,88524,89259,89937,90829,91966,92694,93196,93646,93841,94124,94035,94442,94474,94710,94893,95354,95886,96561,97324,97934,98446,98654,98881,98950,99006,99190,99397,99748,100150,100628,101071,101249,101379,101590,102054,102653,103397,103962,104381,104486,104731,105085,105733,106146,106685,106968,107515,107873,108223,108569,109004,109468,,,114888,,112942,113301,113408,113538,113641,113856,113899,113884,113990,114114,114437,114555,114550,114411,114285,114690,114975,115433,115490,115608,115414,115355,115385,115666,115657,115340,114769,114524,114331,114392,114329,114346,114301,113931,113635,113110,112758,112324,112130,111644,110934,110107,109713,109665,109278,108958,108349,108164,107624,107448,107268,106992,106656,106281,106065,105715,105406,105326,105149,105004,104803,104599,104374,104069,103827,103526,103219,102711,102606,102652,103129,103183,103139,102982,103010,103144,103205,103168,103072,102957,102296,101749,101223,101345,101160,101075,100856,100737,100664,100649,100618,100512,100368,100502,100750,101079,101266,101271,101239,101205,101337,101487,101742,102078,102497,102817,103192,103669,104195,104655,104989,105318,105531,105760,105940,106110,106150,106374,106668,107121,107425,107671,107956,108349,108539,108894,109017,109370,109474,109731,110065,110578,111156,111615,111845,112038,112320,112695,113108,113594,114423,115294,116210,116794,117398,117726,118069,118421,118878,119326,119750,120417,120917,121368,121725,122291,123102,123878,124572,125041,125615,126198,126855,127363,127891,128474,129194,130052,130774,131506,132176,132820,133319,133778,134044,134191,134238,134289,134528,134574,135044,135115,135478,135236,135502,135265,,138447,,,151934,153395,155224,157121,158758,160315,162053,163468,164421,167070,169995,172517,173151,173762
1083,1445,Harlan County,County,KY,KY,,21,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35940,36092,36201,36556,36996,37540,37836,37877,37493,37218,36821,36567,36100,35728,35531,35630,35999,36496,36812,36842,36496,36279,36249,36292,36145,35899,35659,35666,36241,37039,37551,37480,37218,37125,37348,37828,38289,38423,38597,39079,39627,40146,40406,40654,40365,40068,39608,39454,39407,39436,39680,40047,40659,41195,41509,41558,41346,41163,41074,41005,40658,40269,40037,40301,40640,41240,41584,41917,42319,42741,43482,44007,44580,44997,45372,45706,45936,46053,46350,46776,47353,48323,49048,49715,49814,50089
815,1446,Wythe County,County,VA,VA,,51,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99330,100302,99836,99878,99098,99117,99134,99829,99684,99379,98834,99413,100694,102141,102417,102132,101964,102584,103210,103555,104212,104937,104976,104959,104751,105104,105619,106776,108011,109275,110289,111058,111912,112312,112733,111684,110656,109712,109907,109881,109799,109770,109975,110038,110208,110512,111468,113324,114821,115824,115879,116530,117305,117764,118088,118225,118782,119152,119674,119938,120189,120208,120443,120358,120413,120235,120534,120895,121453,121861,122383,122769,123362,123648,124117,124134,124402,124345,124691,124928,125523,125875,126380,126954,127910,128784,129733,130352,130781,131068,131549,132179,132735,,130088,128939,129715,130440,131615,132671,133640,133965,134029,134111,134398,135455,136652,138959,141064,143561,145128,146430,147434,148267,149456,150517,151391,152078,154447,157051,159598,160670,161537
1814,1447,Jackson County,County,WV,WV,,54,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91943,92030,92148,92140,92487,92449,92588,92350,92568,92756,92837,93004,92997,93122,93065,93707,94736,95343,95563,95372,95640,95867,96051,96095,95977,95934,96061,96597,97349,98004,98435,98868,99664,101091,102093,102602,102213,101932,101622,101387,101541,101673,101826,101593,101556,101691,102179,102699,103222,103576,104015,104659,105591,106112,106505,106737,107246,107673,108032,108453,108554,108536,108510,108815,109174,109593,109982,110195,110405,110603,111033,111653,112469,112477,112442,112239,112628,112965,113441,114163,114603,114977,114997,115161,115751,117118,118425,119684,120745,122118,123259,124305,125424,126360,127123,127601,128048,128442,131053,133696,136939,138095,139054
2793,1448,McPherson County,County,KS,KS,McPherson,20,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126851,127106,126687,126373,126354,127318,128319,129167,130148,130988,131335,131275,131081,131112,130709,130551,130659,131486,132511,133845,135103,135946,136251,136350,136726,137222,137230,137235,137436,138317,139267,140030,140231,140248,140219,140640,141172,141720,141779,141910,142117,143088,143836,144394,144572,145073,145711,146318,146896,147430,147698,147869,148148,149159,149864,150614,151042,151838,152585,153110,153645,154064,154453,154781,155206,156052,156773,157662,158448,159495,159926,160124,160122,160326,160306,160357,160306,160573,160982,161821,162019,162264,162946,164174,166671,169192,172205,174186,175943,177715,179177,180856,182121,183607,183980,185511,186865,187866,187560,187187
2546,1449,Sheridan County,County,WY,WY,Sheridan,56,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224706,224975,225499,226111,226813,227215,227992,228487,229324,230257,231995,232306,231912,230736,230778,231082,231586,231888,232314,232823,233595,234227,234722,235014,235815,236434,237031,237400,238517,239734,241228,241677,242242,242441,243141,243926,244974,246065,246990,247566,248031,248515,248937,249452,249876,250348,250844,251559,252435,253255,253900,254237,254508,254637,255003,255337,255715,255782,255919,255850,256037,256234,256322,256304,256555,256886,257352,257668,258424,259309,260357,261653,263219,264452,265431,266031,266559,266926,267484,268341,269227,269791,269877,270155,270856,272214,273837,275618,277406,278788,280419,281537,283288,284310,285447,286141,286993,287795,288738,289535,289844,290037,290210,291190,292121,293842,296314,298984,303099,307132,311097,313842,316454,319586,322667,325527,328151,330109,331773,338498,345558,353774,356982,359989
1702,1450,Fayette County,County,OH,OH,Washington Court House,39,47,86745,86905,87081,87477,87864,88247,88587,88946,89329,89701,90159,90637,91160,91517,91822,92127,92498,92856,93089,93290,93439,93693,93881,94119,94325,94619,94901,95180,95487,95771,96016,96190,96354,96528,96706,96860,97007,97209,97457,97740,97988,98247,98491,98851,99262,99762,100024,100268,100387,100691,100942,101200,101474,101834,102242,102604,102931,103266,103599,103919,104195,104561,104940,105361,105705,106060,106396,106560,106630,106635,106689,106716,106691,106655,106586,106497,106420,106307,106156,106165,106267,106518,106564,106579,106508,106437,106286,106175,105909,105647,105228,105123,105035,105059,105078,105227,105406,105416,105395,105233,105035,104784,104597,104317,104020,103591,103399,103135,102952,102740,102482,102312,101981,101603,101169,100638,100135,99622,99212,98883,98612,98482,98422,98355,98238,98051,97826,97400,96961,96494,96192,95836,95468,95103,94775,94521,94320,94176,94010,93888,93779,93754,93619,93488,93323,93281,93194,93172,93061,92974,92834,92719,92599,92562,92543,92550,92445,92401,92339,92386,92398,92521,92640,92741,92758,92738,92723,92802,92934,93127,93388,93721,94073,94305,94405,94463,94520,94608,94670,94780,94952,95126,95313,95495,95782,96085,96382,96650,96857,96989,97097,97218,97391,97660,97969,98328,98608,98838,98898,98929,99148,99456,99832,100133,100622,101187,101782,102288,102781,103154,103504,103881,104299,104706,105086,105643,106146,106547,106885,107364,108005,108600,109285,109816,110340,110826,111357,111974,112565,113225,113897,114435,115064,115709,116568,117416,118222,118948,119300,119527,119630,119702,119692,119702,120381,121214,122162,122592,123013,123464,124964,126554,129182,131232,133434,134926,136358,138040,139763,141706,143502,144843,145854,148238,150753,152951,153568,154220
776,1451,Union County,County,SC,SC,Spartanburg,45,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39311,39133,39077,38938,38908,38954,38937,38950,38907,39025,39163,39213,39109,38967,38875,38856,38873,39068,39170,39253,39094,39147,39284,39323,39340,39375,39566,39561,39519,39594,39768,,,,44053,44238,44298,44371,44573,44672,44768,44872,45150,45339,45562,45790,46021,45970,45975,45984,46156,46294,46511,46783,47088,47167,47471,47649,48004,48184,48399,48650,48772,48965,49115,49388,49530,49670,49776,50014,50233,50495,50514,50555,50600,50859,51137,51371,51643,51842,52203,52372,52590,52908,53374,53865,54166,54360,54567,54722,54913,55092,55221,55439,55565,55869,56145,56624,57013,57492,57940,58346,58697,58941,59128,59043,58844,58682,59110,59644,60150,60349,60482,60565,60373,60206,59943,60197,60534,61772,62688,63487,63935,64530,65272,66024,66765,67473,67879,68182,69337,70595,72403,73459,74388
1293,1452,Orange County,County,VT,VT,Claremont-Lebanon,50,17,100038,100456,100960,101982,102696,102794,103043,103736,104555,105472,106135,107089,107330,107950,108542,109658,110149,110839,111703,112893,113877,114713,115459,116403,116727,117591,118449,120049,120869,121626,122183,122836,123036,123263,123964,125174,125834,126338,126981,128044,129058,129837,130984,133243,135885,138912,140096,141077,140870,142171,143543,146054,149032,152635,156232,157923,158778,159592,161647,163871,165768,167572,169945,172346,174152,175446,176959,178518,179490,180562,181974,183812,184971,186307,188023,190081,190672,190797,190337,191132,191414,192207,192946,194153,194873,195165,195568,195824,195949,195808,195803,195772,195345,194908,195515,196492,197737,,189628,185010,184589,184244,183575,183378,183220,183696,183958,184191,185066,185850,186478,186032,185292,184507,183692,183048,182462,182256,182056,182093,181606,181483,181205,181440,181295,181139,181146,181388,181389,181076,180411,180017,179630,179420,179400,179049,178698,178430,178500,178384,178505,178869,179783,180172,180338,180292,180291,180440,180439,180082,179605,179773,180113,180492,180240,180281,180617,181219,181619,181902,181113,180375,180183,180661,181155,180680,180523,180227,180505,180151,179929,179338,179264,179150,178887,178390,178058,177855,178018,178042,177728,177348,177068,177189,177555,177905,178037,177625,176568,175738,175010,174686,174400,174683,175412,175623,175743,175875,176391,176507,176278,176026,175329,174841,174530,174897,175682,176465,177263,177488,177932,178556,179282,180041,180571,181366,182164,182892,183720,184391,185150,185655,185970,186006,185730,185754,186299,186889,187573,188250,189288,190551,191751,192874,193808,194204,194671,195382,196201,196869,197312,197414,197614,197561,198762,200280,201615,201718,201482,201980,203692,205531,209352,213136,216916,218829,220378,222302,223915,225748,227122,228303,228946,234073,237496,241888,242113,243907
2404,1453,Marlboro County,County,SC,SC,Bennettsville,45,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32449,32627,32717,33191,33346,33741,33513,33784,33681,34294,34439,34961,35333,36316,36210,35572,34485,34074,34162,34264,34541,34745,34842,35062,35768,37242,39049,40151,40763,40956,41386,41745,42270,42851,43445,43959,44196,44331,44593,44630,44771,44943,45324,45732,45671,45955,46151,46765,47954,48984,50105,50268,50745,51065,51188,51471,51420,51826,51982,52333,52319,51737,51891,52303,53314,53677,53960,54065,54226,54407,54720,54661,54544,54232,54558,54835,55742,56296,57125,57106,57106,57162,57738,58279,58731,59166,58583,58066,57630,58210,58616,58871,59286,60265,61343,63248,64053,65282,65375,66085
2008,1454,Russell County,County,VA,VA,,51,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82022,81859,81748,81632,81683,81375,81314,81310,81698,81856,81968,82263,82423,82309,82114,82038,82254,82156,82121,82122,82303,82550,82965,83486,83763,83746,83505,83618,83757,83767,83628,83683,84111,84590,85016,85467,85828,86017,86236,86397,86730,86695,86849,86915,87373,87674,88026,88291,88536,88593,88599,88598,88757,88765,88791,88803,89031,89382,89797,90185,90464,90586,90592,90535,90596,90575,90551,90337,90269,90316,90451,90935,91322,91714,91807,92149,92744,93269,93471,93529,93724,93924,94047,94225,94451,94758,94873,94908,95038,95282,95717,95897,96065,96259,96532,96872,97200,97894,98124,98368,98369,98683,98989,,97539,96830,96988,96963,97067,97270,97505,97760,98051,98392,98839,99668,100529,102146,103442,104753,105377,106239,107403,108474,109568,110330,110892,111266,112855,114506,116148,116733,117246
317,1455,Tate County,County,MS,MS,Memphis,28,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103173,103265,103279,103342,103178,103171,103045,103278,103250,103205,102874,102471,102160,101930,101753,101660,101584,101530,101209,101043,100801,100683,100379,100303,100382,100859,104104,107491,,,110421,111045,109742,108512,108678,111157,113398,112676,111472,110502,110673,112453,114081,115219,114609,114062,113688,113683,113158,112284,111355,111103,111502,111991,112210,113573,115451,117988,119307,119923,120098,120217,120367,120176,120489,120633,121208,121165,121515,121821,122511,122906,123420,124086,125046,126029,126531,126940,126990,127109,127722,128463,129449,129993,130898,132074,133355,134572,135140,135513,135593,135753,136117,136215,136385,136475,136847,137219,137530,137669,138059,138569,139307,139343,139518,139226,139669,139831,141803,143860,146260,147550,148875,150273,151738,153043,154531,155594,156850,155512,154176,153500,155302,157079
1599,1456,Carroll County,County,OH,OH,Canton-Massillon,39,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99324,99087,98674,97913,97169,96689,96458,96617,96869,96923,96652,96388,96287,96435,96418,96401,96203,96035,95944,95932,96026,96044,95904,95788,95292,94792,94045,93636,93430,93410,93522,93545,93677,93740,93794,93611,93568,93649,93809,94108,94371,94610,94518,94433,94531,94252,93926,93501,93697,93813,93940,93877,93922,93974,94099,94819,95720,96709,97213,97774,98284,98727,99150,99708,100224,100634,100902,101179,101425,101794,102111,102741,103451,104260,104858,105304,105886,106362,106827,106999,107292,107549,108028,108433,109078,109612,110427,110953,111683,112190,112909,113368,113966,114451,115160,115758,116658,117360,118194,118911,119571,120211,120676,121422,122090,122944,123743,124672,125441,126072,126738,127428,128345,129070,129656,129972,130218,130822,131645,132533,133290,133966,134535,134980,135323,135900,136574,137352,138054,138496,138739,138735,138690,138784,139084,139110,139100,139230,139579,139953,140153,,143849,,149549,152003,153647,155344,157109,158602,160147,161617,162705,163334,165684,168233,170552,170998,171437
1356,1457,Ripley County,County,IN,IN,,18,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132218,132145,132103,131829,131577,131082,130528,130048,129616,129447,129172,129164,129177,129275,129408,129496,129490,129273,129016,128922,128916,128848,128542,128111,127819,127538,127594,127658,127818,127692,127417,127301,127279,127340,127205,127121,127046,127014,127054,127212,127348,127384,127219,127172,127263,127518,127941,128248,128527,128612,128779,129151,129527,129704,129608,129548,129781,130171,130657,131006,131240,131499,131780,132229,132668,133150,133550,133853,134149,134531,135084,135467,135860,136246,136735,137237,137557,137843,138095,138161,138243,138451,139340,140303,141163,141671,142328,143044,143815,144362,144637,145535,146543,147728,148079,148424,148970,149632,150330,150932,151528,152180,152730,153340,154165,155224,156238,157120,157721,158472,159149,160003,160843,161695,162748,162969,163449,163656,164471,165090,165670,166371,167089,167717,168389,169037,170037,170939,171388,171505,171586,171707,172116,172460,173114,173707,174285,174785,175399,176353,178112,179809,,187037,190975,192676,194131,195471,197276,198981,200646,202253,203363,206410,209004,212430,213763,215438
3145,1458,Trempealeau County,County,WI,WI,,55,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122688,122600,122483,122225,121626,120941,120397,120065,119656,118991,118326,117903,117779,117716,118458,119123,119806,119557,119419,119317,119140,118581,117392,116080,115012,114543,114486,114438,114423,114137,114282,114486,115031,114933,114929,114625,114829,114902,115243,115322,115378,115356,115110,115071,114952,114948,114861,114791,114871,114892,115094,115189,115285,115205,115369,115616,115953,116140,116364,116697,117194,117810,118244,118680,119100,119668,120005,120255,120633,121198,121590,121870,122027,122525,123156,124046,124689,125108,125153,125323,125634,126193,126628,127034,127433,128408,129373,130486,131179,131792,132254,132644,133261,133998,134921,135751,136485,137068,137774,138529,139454,140170,140781,141265,141907,142662,143874,145196,146602,147537,148353,149127,149834,150741,151445,152290,152744,153312,153941,154954,155912,156814,157417,158150,158893,159721,160431,161143,161457,161746,162012,162221,162496,162640,162755,162704,162721,162974,163376,163961,165644,167450,,172633,175351,176993,178890,180567,182331,183911,185676,187347,188454,191247,193954,196330,196761,197154
1168,1459,Marion County,County,MO,MO,Hannibal,29,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92876,92801,92823,92852,92723,92363,91920,91548,91317,90987,90645,90523,90839,91242,91622,91648,91567,91218,90886,90702,90431,89855,89245,88931,89175,89598,89990,90347,90530,90731,,88000,87499,,89278,89289,89361,89388,89389,89433,89700,88985,88266,87386,87537,87448,87476,87464,87633,87635,87570,87572,87654,87885,88084,88053,88012,87882,88073,88390,88798,89197,89409,89858,90285,90798,91145,91579,92032,92524,93024,93593,94095,94496,94861,95263,95722,96202,96770,97312,97875,98402,99085,99698,100384,100937,101648,102222,102890,103416,104038,104543,105193,105645,106263,106630,107091,107321,107695,108292,109112,109918,110586,111189,111795,112071,112490,112833,113406,113820,114187,114437,114691,115049,115710,116325,117072,117694,118527,119205,119809,120059,120358,120515,120912,121153,121674,121939,122266,121587,121149,120375,120465,120371,120490,120679,121053,122223,123445,126111,128380,130662,131647,132781,134020,135515,136857,138237,139029,139498,141115,142894,145294,146500,147696
2326,1460,Haralson County,County,GA,GA,Atlanta-Sandy Springs-Roswell,13,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117660,117738,117919,117928,117596,116663,115635,114462,113269,111812,110581,109125,107931,106579,105943,105539,105292,104924,104479,103997,103524,102913,102168,101472,100684,99964,98955,98241,97341,96432,95493,94841,94328,93517,92701,91954,91577,91081,90463,89843,89377,89082,88746,88553,88388,88343,88504,88858,89310,89673,90084,90631,91094,91510,91803,92238,92639,93011,93419,94037,94752,95397,95784,96130,96496,96982,97535,98187,98758,99121,99451,99954,100815,101619,102302,102781,103243,103643,103914,104274,104670,105006,105280,105663,106209,106768,107134,107517,107855,108446,108857,109396,109960,110575,111193,111704,112393,112836,113166,113412,113872,114569,115229,115892,116594,117430,118304,119077,119419,119813,120260,121140,122032,122933,123880,124768,125708,126708,127554,128287,128912,129801,130765,131769,132918,134111,135382,136482,137396,138251,139010,139851,139900,139857,139707,140455,141298,142226,143096,143824,144479,144725,145191,145647,147126,148619,151893,154046,156482,157776,159803,161910,164135,165771,167231,168112,169358,173475,177683,183445,186268,189098
224,1461,Lake County,County,MT,MT,,30,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278177,277318,277076,275969,274919,273251,271552,270049,269276,268744,268741,268151,267940,267456,267572,267200,266450,265086,263404,261574,260426,260045,260225,260101,259954,259606,259061,258496,258100,257836,256316,254941,253934,253908,254248,254291,255092,255287,256724,257915,259618,260335,260756,261318,262000,262850,263283,263375,263964,265782,267932,269545,269627,269941,270284,271348,272426,273643,274977,275812,277310,278237,279060,279004,279406,280276,280489,280803,281176,282477,283528,284477,285114,285584,284404,283378,282499,283123,283355,283572,284049,284923,285648,286174,286846,287563,287474,287772,288056,289163,289421,290087,290581,291793,292863,294409,295969,297120,297934,298433,299339,300711,302383,304130,305585,306959,308015,309808,311456,312679,313199,313803,314815,315664,316776,317957,318963,320479,322227,324288,325648,326668,327923,329309,331376,333046,335150,335760,336628,337040,338956,341077,343171,343429,343709,344243,348355,352314,,372502,382596,387483,391569,397294,402587,407975,411812,415506,418213,429903,441470,455962,461840,467017
